,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp
56170,20/10/2020,20,10,2020,14,0,Togo,TG,TGO,8082359.0,Africa
56171,19/10/2020,19,10,2020,8,0,Togo,TG,TGO,8082359.0,Africa
56172,18/10/2020,18,10,2020,22,0,Togo,TG,TGO,8082359.0,Africa
56173,17/10/2020,17,10,2020,31,0,Togo,TG,TGO,8082359.0,Africa
56174,16/10/2020,16,10,2020,13,0,Togo,TG,TGO,8082359.0,Africa
56175,15/10/2020,15,10,2020,11,1,Togo,TG,TGO,8082359.0,Africa
56176,14/10/2020,14,10,2020,23,1,Togo,TG,TGO,8082359.0,Africa
56177,13/10/2020,13,10,2020,9,0,Togo,TG,TGO,8082359.0,Africa
56178,12/10/2020,12,10,2020,5,0,Togo,TG,TGO,8082359.0,Africa
56179,11/10/2020,11,10,2020,14,0,Togo,TG,TGO,8082359.0,Africa
56180,10/10/2020,10,10,2020,14,0,Togo,TG,TGO,8082359.0,Africa
56181,09/10/2020,9,10,2020,9,0,Togo,TG,TGO,8082359.0,Africa
56182,08/10/2020,8,10,2020,17,0,Togo,TG,TGO,8082359.0,Africa
56183,07/10/2020,7,10,2020,17,1,Togo,TG,TGO,8082359.0,Africa
56184,06/10/2020,6,10,2020,10,0,Togo,TG,TGO,8082359.0,Africa
56185,05/10/2020,5,10,2020,14,0,Togo,TG,TGO,8082359.0,Africa
56186,04/10/2020,4,10,2020,22,0,Togo,TG,TGO,8082359.0,Africa
56187,03/10/2020,3,10,2020,9,0,Togo,TG,TGO,8082359.0,Africa
56188,02/10/2020,2,10,2020,25,0,Togo,TG,TGO,8082359.0,Africa
56189,01/10/2020,1,10,2020,25,0,Togo,TG,TGO,8082359.0,Africa
56190,30/09/2020,30,9,2020,10,1,Togo,TG,TGO,8082359.0,Africa
56191,29/09/2020,29,9,2020,6,1,Togo,TG,TGO,8082359.0,Africa
56192,28/09/2020,28,9,2020,7,0,Togo,TG,TGO,8082359.0,Africa
56193,27/09/2020,27,9,2020,14,2,Togo,TG,TGO,8082359.0,Africa
56194,26/09/2020,26,9,2020,15,0,Togo,TG,TGO,8082359.0,Africa
56195,25/09/2020,25,9,2020,6,3,Togo,TG,TGO,8082359.0,Africa
56196,24/09/2020,24,9,2020,18,0,Togo,TG,TGO,8082359.0,Africa
56197,23/09/2020,23,9,2020,14,0,Togo,TG,TGO,8082359.0,Africa
56198,22/09/2020,22,9,2020,3,0,Togo,TG,TGO,8082359.0,Africa
56199,21/09/2020,21,9,2020,7,0,Togo,TG,TGO,8082359.0,Africa
56200,20/09/2020,20,9,2020,19,0,Togo,TG,TGO,8082359.0,Africa
56201,19/09/2020,19,9,2020,22,0,Togo,TG,TGO,8082359.0,Africa
56202,18/09/2020,18,9,2020,10,1,Togo,TG,TGO,8082359.0,Africa
56203,17/09/2020,17,9,2020,13,0,Togo,TG,TGO,8082359.0,Africa
56204,16/09/2020,16,9,2020,17,0,Togo,TG,TGO,8082359.0,Africa
56205,15/09/2020,15,9,2020,6,3,Togo,TG,TGO,8082359.0,Africa
56206,14/09/2020,14,9,2020,17,0,Togo,TG,TGO,8082359.0,Africa
56207,13/09/2020,13,9,2020,7,0,Togo,TG,TGO,8082359.0,Africa
56208,12/09/2020,12,9,2020,11,0,Togo,TG,TGO,8082359.0,Africa
56209,11/09/2020,11,9,2020,9,1,Togo,TG,TGO,8082359.0,Africa
56210,10/09/2020,10,9,2020,15,2,Togo,TG,TGO,8082359.0,Africa
56211,09/09/2020,9,9,2020,20,1,Togo,TG,TGO,8082359.0,Africa
56212,08/09/2020,8,9,2020,5,1,Togo,TG,TGO,8082359.0,Africa
56213,07/09/2020,7,9,2020,11,0,Togo,TG,TGO,8082359.0,Africa
56214,06/09/2020,6,9,2020,20,1,Togo,TG,TGO,8082359.0,Africa
56215,05/09/2020,5,9,2020,14,0,Togo,TG,TGO,8082359.0,Africa
56216,04/09/2020,4,9,2020,9,1,Togo,TG,TGO,8082359.0,Africa
56217,03/09/2020,3,9,2020,18,2,Togo,TG,TGO,8082359.0,Africa
56218,02/09/2020,2,9,2020,16,0,Togo,TG,TGO,8082359.0,Africa
56219,01/09/2020,1,9,2020,4,1,Togo,TG,TGO,8082359.0,Africa
56220,31/08/2020,31,8,2020,6,0,Togo,TG,TGO,8082359.0,Africa
56221,30/08/2020,30,8,2020,25,0,Togo,TG,TGO,8082359.0,Africa
56222,29/08/2020,29,8,2020,39,0,Togo,TG,TGO,8082359.0,Africa
56223,28/08/2020,28,8,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56224,27/08/2020,27,8,2020,17,0,Togo,TG,TGO,8082359.0,Africa
56225,26/08/2020,26,8,2020,14,0,Togo,TG,TGO,8082359.0,Africa
56226,25/08/2020,25,8,2020,18,0,Togo,TG,TGO,8082359.0,Africa
56227,24/08/2020,24,8,2020,2,0,Togo,TG,TGO,8082359.0,Africa
56228,23/08/2020,23,8,2020,36,0,Togo,TG,TGO,8082359.0,Africa
56229,22/08/2020,22,8,2020,27,0,Togo,TG,TGO,8082359.0,Africa
56230,21/08/2020,21,8,2020,22,0,Togo,TG,TGO,8082359.0,Africa
56231,20/08/2020,20,8,2020,17,0,Togo,TG,TGO,8082359.0,Africa
56232,19/08/2020,19,8,2020,19,0,Togo,TG,TGO,8082359.0,Africa
56233,18/08/2020,18,8,2020,7,0,Togo,TG,TGO,8082359.0,Africa
56234,17/08/2020,17,8,2020,17,0,Togo,TG,TGO,8082359.0,Africa
56235,16/08/2020,16,8,2020,6,1,Togo,TG,TGO,8082359.0,Africa
56236,15/08/2020,15,8,2020,20,0,Togo,TG,TGO,8082359.0,Africa
56237,14/08/2020,14,8,2020,12,0,Togo,TG,TGO,8082359.0,Africa
56238,13/08/2020,13,8,2020,22,0,Togo,TG,TGO,8082359.0,Africa
56239,12/08/2020,12,8,2020,3,1,Togo,TG,TGO,8082359.0,Africa
56240,11/08/2020,11,8,2020,7,2,Togo,TG,TGO,8082359.0,Africa
56241,10/08/2020,10,8,2020,14,0,Togo,TG,TGO,8082359.0,Africa
56242,09/08/2020,9,8,2020,18,1,Togo,TG,TGO,8082359.0,Africa
56243,08/08/2020,8,8,2020,16,0,Togo,TG,TGO,8082359.0,Africa
56244,07/08/2020,7,8,2020,11,1,Togo,TG,TGO,8082359.0,Africa
56245,06/08/2020,6,8,2020,13,2,Togo,TG,TGO,8082359.0,Africa
56246,05/08/2020,5,8,2020,12,0,Togo,TG,TGO,8082359.0,Africa
56247,04/08/2020,4,8,2020,15,0,Togo,TG,TGO,8082359.0,Africa
56248,03/08/2020,3,8,2020,3,0,Togo,TG,TGO,8082359.0,Africa
56249,02/08/2020,2,8,2020,17,0,Togo,TG,TGO,8082359.0,Africa
56250,01/08/2020,1,8,2020,14,1,Togo,TG,TGO,8082359.0,Africa
56251,31/07/2020,31,7,2020,31,0,Togo,TG,TGO,8082359.0,Africa
56252,30/07/2020,30,7,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56253,29/07/2020,29,7,2020,22,0,Togo,TG,TGO,8082359.0,Africa
56254,28/07/2020,28,7,2020,6,0,Togo,TG,TGO,8082359.0,Africa
56255,27/07/2020,27,7,2020,15,1,Togo,TG,TGO,8082359.0,Africa
56256,26/07/2020,26,7,2020,14,0,Togo,TG,TGO,8082359.0,Africa
56257,25/07/2020,25,7,2020,11,1,Togo,TG,TGO,8082359.0,Africa
56258,24/07/2020,24,7,2020,22,0,Togo,TG,TGO,8082359.0,Africa
56259,23/07/2020,23,7,2020,16,1,Togo,TG,TGO,8082359.0,Africa
56260,22/07/2020,22,7,2020,7,0,Togo,TG,TGO,8082359.0,Africa
56261,21/07/2020,21,7,2020,9,0,Togo,TG,TGO,8082359.0,Africa
56262,20/07/2020,20,7,2020,8,0,Togo,TG,TGO,8082359.0,Africa
56263,19/07/2020,19,7,2020,17,0,Togo,TG,TGO,8082359.0,Africa
56264,18/07/2020,18,7,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56265,17/07/2020,17,7,2020,9,0,Togo,TG,TGO,8082359.0,Africa
56266,16/07/2020,16,7,2020,9,0,Togo,TG,TGO,8082359.0,Africa
56267,15/07/2020,15,7,2020,10,0,Togo,TG,TGO,8082359.0,Africa
56268,14/07/2020,14,7,2020,1,0,Togo,TG,TGO,8082359.0,Africa
56269,13/07/2020,13,7,2020,2,0,Togo,TG,TGO,8082359.0,Africa
56270,12/07/2020,12,7,2020,8,0,Togo,TG,TGO,8082359.0,Africa
56271,11/07/2020,11,7,2020,6,0,Togo,TG,TGO,8082359.0,Africa
56272,10/07/2020,10,7,2020,9,0,Togo,TG,TGO,8082359.0,Africa
56273,09/07/2020,9,7,2020,6,0,Togo,TG,TGO,8082359.0,Africa
56274,08/07/2020,8,7,2020,9,0,Togo,TG,TGO,8082359.0,Africa
56275,07/07/2020,7,7,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56276,06/07/2020,6,7,2020,4,0,Togo,TG,TGO,8082359.0,Africa
56277,05/07/2020,5,7,2020,5,1,Togo,TG,TGO,8082359.0,Africa
56278,04/07/2020,4,7,2020,4,0,Togo,TG,TGO,8082359.0,Africa
56279,03/07/2020,3,7,2020,6,0,Togo,TG,TGO,8082359.0,Africa
56280,02/07/2020,2,7,2020,11,0,Togo,TG,TGO,8082359.0,Africa
56281,01/07/2020,1,7,2020,7,0,Togo,TG,TGO,8082359.0,Africa
56282,30/06/2020,30,6,2020,1,0,Togo,TG,TGO,8082359.0,Africa
56283,29/06/2020,29,6,2020,27,0,Togo,TG,TGO,8082359.0,Africa
56284,28/06/2020,28,6,2020,24,0,Togo,TG,TGO,8082359.0,Africa
56285,27/06/2020,27,6,2020,3,0,Togo,TG,TGO,8082359.0,Africa
56286,26/06/2020,26,6,2020,5,0,Togo,TG,TGO,8082359.0,Africa
56287,25/06/2020,25,6,2020,7,1,Togo,TG,TGO,8082359.0,Africa
56288,24/06/2020,24,6,2020,7,0,Togo,TG,TGO,8082359.0,Africa
56289,23/06/2020,23,6,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56290,22/06/2020,22,6,2020,8,0,Togo,TG,TGO,8082359.0,Africa
56291,21/06/2020,21,6,2020,6,0,Togo,TG,TGO,8082359.0,Africa
56292,20/06/2020,20,6,2020,8,0,Togo,TG,TGO,8082359.0,Africa
56293,19/06/2020,19,6,2020,3,0,Togo,TG,TGO,8082359.0,Africa
56294,18/06/2020,18,6,2020,7,0,Togo,TG,TGO,8082359.0,Africa
56295,17/06/2020,17,6,2020,5,0,Togo,TG,TGO,8082359.0,Africa
56296,16/06/2020,16,6,2020,1,0,Togo,TG,TGO,8082359.0,Africa
56297,15/06/2020,15,6,2020,1,0,Togo,TG,TGO,8082359.0,Africa
56298,14/06/2020,14,6,2020,5,0,Togo,TG,TGO,8082359.0,Africa
56299,13/06/2020,13,6,2020,1,0,Togo,TG,TGO,8082359.0,Africa
56300,12/06/2020,12,6,2020,2,0,Togo,TG,TGO,8082359.0,Africa
56301,11/06/2020,11,6,2020,21,0,Togo,TG,TGO,8082359.0,Africa
56302,10/06/2020,10,6,2020,4,0,Togo,TG,TGO,8082359.0,Africa
56303,09/06/2020,9,6,2020,2,0,Togo,TG,TGO,8082359.0,Africa
56304,08/06/2020,8,6,2020,8,0,Togo,TG,TGO,8082359.0,Africa
56305,07/06/2020,7,6,2020,2,0,Togo,TG,TGO,8082359.0,Africa
56306,06/06/2020,6,6,2020,20,0,Togo,TG,TGO,8082359.0,Africa
56307,05/06/2020,5,6,2020,13,0,Togo,TG,TGO,8082359.0,Africa
56308,04/06/2020,4,6,2020,7,0,Togo,TG,TGO,8082359.0,Africa
56309,03/06/2020,3,6,2020,2,0,Togo,TG,TGO,8082359.0,Africa
56310,02/06/2020,2,6,2020,1,0,Togo,TG,TGO,8082359.0,Africa
56311,01/06/2020,1,6,2020,9,0,Togo,TG,TGO,8082359.0,Africa
56312,31/05/2020,31,5,2020,5,0,Togo,TG,TGO,8082359.0,Africa
56313,30/05/2020,30,5,2020,6,0,Togo,TG,TGO,8082359.0,Africa
56314,29/05/2020,29,5,2020,27,0,Togo,TG,TGO,8082359.0,Africa
56315,28/05/2020,28,5,2020,4,0,Togo,TG,TGO,8082359.0,Africa
56316,27/05/2020,27,5,2020,5,0,Togo,TG,TGO,8082359.0,Africa
56317,26/05/2020,26,5,2020,5,1,Togo,TG,TGO,8082359.0,Africa
56318,25/05/2020,25,5,2020,8,0,Togo,TG,TGO,8082359.0,Africa
56319,24/05/2020,24,5,2020,10,0,Togo,TG,TGO,8082359.0,Africa
56320,23/05/2020,23,5,2020,9,0,Togo,TG,TGO,8082359.0,Africa
56321,22/05/2020,22,5,2020,14,0,Togo,TG,TGO,8082359.0,Africa
56322,21/05/2020,21,5,2020,2,0,Togo,TG,TGO,8082359.0,Africa
56323,20/05/2020,20,5,2020,8,0,Togo,TG,TGO,8082359.0,Africa
56324,19/05/2020,19,5,2020,29,1,Togo,TG,TGO,8082359.0,Africa
56325,18/05/2020,18,5,2020,3,0,Togo,TG,TGO,8082359.0,Africa
56326,17/05/2020,17,5,2020,35,0,Togo,TG,TGO,8082359.0,Africa
56327,16/05/2020,16,5,2020,25,0,Togo,TG,TGO,8082359.0,Africa
56328,15/05/2020,15,5,2020,19,0,Togo,TG,TGO,8082359.0,Africa
56329,14/05/2020,14,5,2020,20,0,Togo,TG,TGO,8082359.0,Africa
56330,13/05/2020,13,5,2020,18,0,Togo,TG,TGO,8082359.0,Africa
56331,12/05/2020,12,5,2020,7,0,Togo,TG,TGO,8082359.0,Africa
56332,11/05/2020,11,5,2020,21,1,Togo,TG,TGO,8082359.0,Africa
56333,10/05/2020,10,5,2020,8,0,Togo,TG,TGO,8082359.0,Africa
56334,09/05/2020,9,5,2020,10,1,Togo,TG,TGO,8082359.0,Africa
56335,08/05/2020,8,5,2020,7,0,Togo,TG,TGO,8082359.0,Africa
56336,07/05/2020,7,5,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56337,06/05/2020,6,5,2020,2,0,Togo,TG,TGO,8082359.0,Africa
56338,05/05/2020,5,5,2020,2,0,Togo,TG,TGO,8082359.0,Africa
56339,04/05/2020,4,5,2020,1,0,Togo,TG,TGO,8082359.0,Africa
56340,03/05/2020,3,5,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56341,02/05/2020,2,5,2020,7,0,Togo,TG,TGO,8082359.0,Africa
56342,01/05/2020,1,5,2020,7,2,Togo,TG,TGO,8082359.0,Africa
56343,30/04/2020,30,4,2020,10,1,Togo,TG,TGO,8082359.0,Africa
56344,29/04/2020,29,4,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56345,28/04/2020,28,4,2020,1,0,Togo,TG,TGO,8082359.0,Africa
56346,27/04/2020,27,4,2020,2,0,Togo,TG,TGO,8082359.0,Africa
56347,26/04/2020,26,4,2020,6,0,Togo,TG,TGO,8082359.0,Africa
56348,25/04/2020,25,4,2020,2,0,Togo,TG,TGO,8082359.0,Africa
56349,24/04/2020,24,4,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56350,23/04/2020,23,4,2020,2,0,Togo,TG,TGO,8082359.0,Africa
56351,22/04/2020,22,4,2020,2,0,Togo,TG,TGO,8082359.0,Africa
56352,21/04/2020,21,4,2020,0,1,Togo,TG,TGO,8082359.0,Africa
56353,20/04/2020,20,4,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56354,19/04/2020,19,4,2020,1,0,Togo,TG,TGO,8082359.0,Africa
56355,18/04/2020,18,4,2020,2,0,Togo,TG,TGO,8082359.0,Africa
56356,17/04/2020,17,4,2020,0,2,Togo,TG,TGO,8082359.0,Africa
56357,16/04/2020,16,4,2020,4,0,Togo,TG,TGO,8082359.0,Africa
56358,15/04/2020,15,4,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56359,14/04/2020,14,4,2020,1,0,Togo,TG,TGO,8082359.0,Africa
56360,13/04/2020,13,4,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56361,12/04/2020,12,4,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56362,11/04/2020,11,4,2020,3,0,Togo,TG,TGO,8082359.0,Africa
56363,10/04/2020,10,4,2020,3,0,Togo,TG,TGO,8082359.0,Africa
56364,09/04/2020,9,4,2020,5,0,Togo,TG,TGO,8082359.0,Africa
56365,08/04/2020,8,4,2020,7,0,Togo,TG,TGO,8082359.0,Africa
56366,07/04/2020,7,4,2020,14,0,Togo,TG,TGO,8082359.0,Africa
56367,06/04/2020,6,4,2020,3,0,Togo,TG,TGO,8082359.0,Africa
56368,05/04/2020,5,4,2020,1,0,Togo,TG,TGO,8082359.0,Africa
56369,04/04/2020,4,4,2020,1,1,Togo,TG,TGO,8082359.0,Africa
56370,03/04/2020,3,4,2020,3,0,Togo,TG,TGO,8082359.0,Africa
56371,02/04/2020,2,4,2020,2,1,Togo,TG,TGO,8082359.0,Africa
56372,01/04/2020,1,4,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56373,31/03/2020,31,3,2020,4,0,Togo,TG,TGO,8082359.0,Africa
56374,30/03/2020,30,3,2020,2,0,Togo,TG,TGO,8082359.0,Africa
56375,29/03/2020,29,3,2020,3,0,Togo,TG,TGO,8082359.0,Africa
56376,28/03/2020,28,3,2020,1,1,Togo,TG,TGO,8082359.0,Africa
56377,27/03/2020,27,3,2020,1,0,Togo,TG,TGO,8082359.0,Africa
56378,26/03/2020,26,3,2020,5,0,Togo,TG,TGO,8082359.0,Africa
56379,25/03/2020,25,3,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56380,24/03/2020,24,3,2020,3,0,Togo,TG,TGO,8082359.0,Africa
56381,23/03/2020,23,3,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56382,22/03/2020,22,3,2020,6,0,Togo,TG,TGO,8082359.0,Africa
56383,21/03/2020,21,3,2020,8,0,Togo,TG,TGO,8082359.0,Africa
56384,20/03/2020,20,3,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56385,19/03/2020,19,3,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56386,18/03/2020,18,3,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56387,17/03/2020,17,3,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56388,16/03/2020,16,3,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56389,15/03/2020,15,3,2020,0,0,Togo,TG,TGO,8082359.0,Africa
56390,07/03/2020,7,3,2020,1,0,Togo,TG,TGO,8082359.0,Africa
56391,14/12/2020,14,12,2020,15,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56392,13/12/2020,13,12,2020,12,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56393,12/12/2020,12,12,2020,19,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56394,11/12/2020,11,12,2020,25,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56395,10/12/2020,10,12,2020,26,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56396,09/12/2020,9,12,2020,7,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56397,08/12/2020,8,12,2020,8,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56398,07/12/2020,7,12,2020,16,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56399,06/12/2020,6,12,2020,16,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56400,05/12/2020,5,12,2020,10,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56401,04/12/2020,4,12,2020,21,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56402,03/12/2020,3,12,2020,19,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56403,02/12/2020,2,12,2020,16,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56404,01/12/2020,1,12,2020,9,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56405,30/11/2020,30,11,2020,30,2,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56406,29/11/2020,29,11,2020,44,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56407,28/11/2020,28,11,2020,16,2,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56408,27/11/2020,27,11,2020,67,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56409,26/11/2020,26,11,2020,15,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56410,25/11/2020,25,11,2020,13,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56411,24/11/2020,24,11,2020,25,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56412,23/11/2020,23,11,2020,126,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56413,22/11/2020,22,11,2020,63,2,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56414,21/11/2020,21,11,2020,28,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56415,20/11/2020,20,11,2020,53,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56416,19/11/2020,19,11,2020,45,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56417,18/11/2020,18,11,2020,39,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56418,17/11/2020,17,11,2020,16,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56419,16/11/2020,16,11,2020,3,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56420,15/11/2020,15,11,2020,97,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56421,14/11/2020,14,11,2020,50,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56422,13/11/2020,13,11,2020,26,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56423,12/11/2020,12,11,2020,24,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56424,11/11/2020,11,11,2020,31,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56425,10/11/2020,10,11,2020,0,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56426,09/11/2020,9,11,2020,11,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56427,08/11/2020,8,11,2020,40,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56428,07/11/2020,7,11,2020,24,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56429,06/11/2020,6,11,2020,10,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56430,05/11/2020,5,11,2020,10,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56431,04/11/2020,4,11,2020,50,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56432,03/11/2020,3,11,2020,36,2,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56433,02/11/2020,2,11,2020,0,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56434,01/11/2020,1,11,2020,0,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56435,31/10/2020,31,10,2020,32,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56436,30/10/2020,30,10,2020,42,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56437,29/10/2020,29,10,2020,26,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56438,28/10/2020,28,10,2020,33,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56439,27/10/2020,27,10,2020,24,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56440,26/10/2020,26,10,2020,8,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56441,25/10/2020,25,10,2020,16,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56442,24/10/2020,24,10,2020,41,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56443,23/10/2020,23,10,2020,54,2,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56444,22/10/2020,22,10,2020,59,3,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56445,21/10/2020,21,10,2020,35,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56446,20/10/2020,20,10,2020,1,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56447,19/10/2020,19,10,2020,16,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56448,18/10/2020,18,10,2020,40,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56449,17/10/2020,17,10,2020,47,2,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56450,16/10/2020,16,10,2020,40,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56451,15/10/2020,15,10,2020,27,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56452,14/10/2020,14,10,2020,11,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56453,13/10/2020,13,10,2020,15,2,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56454,12/10/2020,12,10,2020,58,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56455,11/10/2020,11,10,2020,22,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56456,10/10/2020,10,10,2020,58,3,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56457,09/10/2020,9,10,2020,76,2,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56458,08/10/2020,8,10,2020,41,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56459,07/10/2020,7,10,2020,79,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56460,06/10/2020,6,10,2020,4,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56461,05/10/2020,5,10,2020,54,3,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56462,04/10/2020,4,10,2020,80,2,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56463,03/10/2020,3,10,2020,59,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56464,02/10/2020,2,10,2020,39,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56465,01/10/2020,1,10,2020,68,2,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56466,30/09/2020,30,9,2020,77,2,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56467,29/09/2020,29,9,2020,24,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56468,28/09/2020,28,9,2020,50,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56469,27/09/2020,27,9,2020,35,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56470,26/09/2020,26,9,2020,42,3,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56471,25/09/2020,25,9,2020,99,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56472,24/09/2020,24,9,2020,110,2,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56473,23/09/2020,23,9,2020,81,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56474,22/09/2020,22,9,2020,44,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56475,21/09/2020,21,9,2020,48,4,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56476,20/09/2020,20,9,2020,202,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56477,19/09/2020,19,9,2020,217,0,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56478,18/09/2020,18,9,2020,107,2,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56479,17/09/2020,17,9,2020,104,2,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56480,16/09/2020,16,9,2020,82,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56481,15/09/2020,15,9,2020,99,2,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56482,14/09/2020,14,9,2020,49,2,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56483,13/09/2020,13,9,2020,168,1,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56484,12/09/2020,12,9,2020,127,7,Trinidad_and_Tobago,TT,TTO,1394969.0,America
56485,11/09/2020,11,9,2020,110,4,Trinidad_and_Tobago,TT,TTO,1394969.0,America
